 property_id,tile_url,latitude,longitude,min_price,max_price,beds_range, prop_display_name,phone_number,bustop_within_100,inside_campus,fitness_within_200m,fitness_within_500m,fitness_within_1000m,market_within_200m,market_within_500m,market_within_1000m,within_unvCen_1km,within_unvCen_2km,within_unvCen_3km
1173,'https://d2cc5bro5bu049.cloudfront.net/292/17195135/tile.jpg',43.066002,-89.402603,895,1275, '1 - 2 BR',College Station,6086652023,no,no,no,no,yes,no,no,yes,no,yes,yes
585715,'https://d2cc5bro5bu049.cloudfront.net/9439/19706788/tile.jpg',43.068028,-89.388268,650,775, 'Studio - 1 BR',218 S. Bassett Street,6084224115,no,no,no,yes,yes,no,no,yes,no,no,yes
3172846,'https://d2cc5bro5bu049.cloudfront.net/139/28462505/tile.jpg',43.068872,-89.403799,2850,2950, '5 BR',35 N Mills Street,6088072345,yes,no,no,yes,yes,no,no,yes,no,yes,yes
3123799,'https://d2cc5bro5bu049.cloudfront.net/84201/25697840/tile.png',43.073416,-89.420673,1440,, '3 BR',412 Paunack Place,6087194061,yes,no,no,yes,yes,no,no,yes,yes,yes,yes
741159,'https://d2cc5bro5bu049.cloudfront.net/12433/7015798/tile.jpg',43.068756,-89.389732,770,, '1 BR',511 W Main St,6084780791,yes,no,no,yes,yes,no,yes,yes,no,no,yes
760981,'https://d2cc5bro5bu049.cloudfront.net/19637/18875671/tile.jpg',43.079292,-89.383075,1850,1900, '4 BR',323 E Johnson St,6087299305,no,no,no,yes,yes,no,no,yes,no,no,no
2037313,'https://d2cc5bro5bu049.cloudfront.net/19872/26066417/tile.jpg',43.071078,-89.414235,1900,, '3 BR',136 N Breese Terr,6203123828,yes,no,no,no,yes,no,no,yes,yes,yes,yes
1307832,'https://d2cc5bro5bu049.cloudfront.net/110/11143002/tile.jpg',43.070701,-89.384934,1565,, '3 BR',212 S Henry St,6082569500,yes,no,no,yes,yes,no,no,yes,no,no,no
1307693,'https://d2cc5bro5bu049.cloudfront.net/110/11142974/tile.jpg',43.065520,-89.406736,2150,, '4 BR',1228 Mound St,6082569500,no,no,no,no,yes,no,no,no,no,yes,yes
833683,'https://d2cc5bro5bu049.cloudfront.net/36708/7058118/tile.jpeg',43.103001,-89.301553,1200,, '2 BR',228 Swanton Rd,9203700045,no,no,no,no,no,no,no,no,no,no,no
2214479,'https://d2cc5bro5bu049.cloudfront.net/19510/18720204/tile.jpg',43.076957,-89.396029,1200,1450, '1 BR',The Surf 1-bedroom,6082136908,no,no,no,yes,yes,no,yes,yes,no,yes,yes
1109029,'https://d2cc5bro5bu049.cloudfront.net/48808/9302658/tile.jpg',43.070775,-89.408185,1440,2600, '2 - 4 BR',The Dayton Place Apartments,6082128599,no,no,no,no,yes,no,no,no,yes,yes,yes
2011049,'https://d2cc5bro5bu049.cloudfront.net/12231/17149197/tile.jpg',43.071310,-89.391645,1250,, '2 BR',448 W Mifflin,6082220365,no,no,no,yes,yes,no,yes,yes,no,no,yes
1224166,'https://d2cc5bro5bu049.cloudfront.net/19664/10361065/tile.jpg',43.066902,-89.409276,0,, '6 BR',1502 Adams Street,6082560525,yes,no,no,no,yes,no,no,yes,no,yes,yes
1878426,'https://d2cc5bro5bu049.cloudfront.net/19664/16226630/tile.jpg',43.066960,-89.408752,0,, '6 BR',21 S Randall Avenue,6082560525,yes,no,no,no,yes,no,no,no,no,yes,yes
1912651,'https://d2cc5bro5bu049.cloudfront.net/19664/16226913/tile.jpg',43.069409,-89.390845,2950,, '5 BR',517 W. Washington Ave,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
1912640,'https://d2cc5bro5bu049.cloudfront.net/19664/16226674/tile.jpg',43.069929,-89.390899,3600,, '6 BR',505 W. Washington Ave,6084675106,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
3050127,'https://d2cc5bro5bu049.cloudfront.net/83305/24810578/tile.jpg',43.090862,-89.360443,1285,2820, 'Studio - 3 BR',The Marling Apartments,6084051827,no,no,yes,yes,yes,no,no,no,no,no,no
1983691,'https://d2cc5bro5bu049.cloudfront.net/19906/16877263/tile.jpg',43.066017,-89.404859,1100,, '2 BR',1112 St James Ct,6084446120,yes,no,no,no,yes,no,no,no,no,yes,yes
3143024,'https://d2cc5bro5bu049.cloudfront.net/84580/25944266/tile.png',43.066324,-89.417187,625,, '1 BR',1806 Keyes Ave,6082564948,no,no,no,no,no,yes,yes,yes,no,yes,yes
3145449,'https://d2cc5bro5bu049.cloudfront.net/84628/25977483/tile.jpg',43.079694,-89.385449,1075,, '1 BR',410 N Butler St. Apt B,,no,no,no,yes,yes,no,no,yes,no,no,no
3157167,'https://d2cc5bro5bu049.cloudfront.net/84679/26058873/tile.jpg',43.072832,-89.402632,300,700, '2 BR',X01,9784964293,no,yes,yes,yes,yes,no,no,yes,no,yes,yes
3159460,'https://d2cc5bro5bu049.cloudfront.net/84717/26073736/tile.jpg',43.073917,-89.393534,1100,1495, '2 BR',420 W Gorham St,2194777105,yes,no,no,no,yes,no,yes,yes,no,no,yes
975014,'https://d2cc5bro5bu049.cloudfront.net/41730/18875482/tile.jpg',43.070235,-89.408607,1350,1950, '2 - 3 BR',Randall Court Apartments,6082229791,no,no,no,no,yes,no,no,no,yes,yes,yes
3154830,'https://d2cc5bro5bu049.cloudfront.net/20499/26032308/tile.png',43.069483,-89.390223,5500,, '8+ BR',18 S. Bassett St.,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
3164129,'https://d2cc5bro5bu049.cloudfront.net/84810/26138522/tile.jpg',43.067050,-89.414543,1015,, '2 BR',Clarenden Apartments,6082561183,yes,no,no,no,no,no,yes,yes,no,yes,yes
3160699,'https://d2cc5bro5bu049.cloudfront.net/19860/26091607/tile.jpg',43.076071,-89.388713,0,, '2 BR',Six Month Lease Available 12/15/18 To 6/15/19,6085777758,yes,no,no,yes,yes,no,yes,yes,no,no,yes
1196921,'https://d2cc5bro5bu049.cloudfront.net/12433/10105214/tile.jpg',43.068563,-89.387510,1148,, '1 BR',438 W. Wilson,6082352225,yes,no,no,yes,yes,no,no,yes,no,no,yes
3231962,'https://d2cc5bro5bu049.cloudfront.net/86074/26997392/tile.jpg',43.078152,-89.382616,500,, '1 BR',113 N Butler St,6087124258,no,no,yes,yes,yes,no,no,yes,no,no,no
3234304,'https://d2cc5bro5bu049.cloudfront.net/86124/27027666/tile.jpg',43.050881,-89.399866,1900,, '3 BR',1360 Fish Hatchery Rd,8589974633,yes,no,no,no,no,no,yes,yes,no,no,no
2274505,'https://d2cc5bro5bu049.cloudfront.net/20216/19140499/tile.jpg',43.130191,-89.355478,975,1350, '1 - 2 BR',Granite Ridge Apartments,6086619900,yes,no,no,no,no,no,no,no,no,no,no
2862776,'https://d2cc5bro5bu049.cloudfront.net/81283/27069266/tile.png',43.072104,-89.384043,0,, 'Studio',121 S Hamilton St,6084461491,no,no,no,yes,yes,no,no,yes,no,no,no
3248211,'https://d2cc5bro5bu049.cloudfront.net/86432/27206123/tile.jpg',43.072354,-89.391370,1100,, '1 BR',417 W Dayton St,,yes,no,no,yes,yes,yes,yes,yes,no,no,yes
1940304,'https://d2cc5bro5bu049.cloudfront.net/68810/16501042/tile.jpg',43.075333,-89.391369,495,, '8+ BR',212 W Gorham St,6083543284,yes,no,no,no,yes,no,yes,yes,no,no,yes
3252365,'https://d2cc5bro5bu049.cloudfront.net/86525/27259324/tile.jpg',43.006483,-89.405646,1300,, '2 BR',Hollyhock St,7812357103,no,no,no,no,no,no,no,no,no,no,no
3177449,'https://d2cc5bro5bu049.cloudfront.net/85060/26307601/tile.jpg',43.079181,-89.381675,2300,, '3 BR',124 N Franklin Street #1,6082997680,no,no,no,yes,yes,no,no,yes,no,no,no
3177414,'https://d2cc5bro5bu049.cloudfront.net/85060/26307059/tile.jpg',43.062295,-89.403531,2500,, '5 BR',1026 Drake Street,6082997680,yes,no,no,no,no,no,no,no,no,yes,yes
3177471,'https://d2cc5bro5bu049.cloudfront.net/85060/26307882/tile.jpg',43.069316,-89.387336,1250,, '2 BR',415 W Doty Street #2,6082997680,yes,no,no,yes,yes,no,yes,yes,no,no,yes
3177489,'https://d2cc5bro5bu049.cloudfront.net/85060/26308164/tile.jpg',43.061458,-89.404116,1325,, '2 BR',520 S Mills Street #2,6082997680,no,no,no,no,no,no,no,no,no,yes,yes
3234658,'https://d2cc5bro5bu049.cloudfront.net/86131/27157711/tile.jpg',43.072488,-89.464543,400,540, '1 BR',Monticello Apartments,4023321895,no,no,no,no,yes,no,no,no,no,no,no
3283706,'https://d2cc5bro5bu049.cloudfront.net/87049/27610357/tile.jpg',43.068012,-89.409722,0,695, '3 BR',1402 Regent St,,yes,no,no,no,yes,no,no,yes,no,yes,yes
3224887,'https://d2cc5bro5bu049.cloudfront.net/77781/26902091/tile.jpeg',43.065948,-89.404326,1725,2375, '3 - 4 BR',112 South Mills Street,6082429111,yes,no,no,no,yes,no,no,no,no,yes,yes
3294665,'https://d2cc5bro5bu049.cloudfront.net/87273/27758229/tile.jpg',43.017598,-89.455698,1500,, '2 BR',3005 S. Seminole Highway,6084450524,no,no,no,no,no,no,no,no,no,no,no
3201771,'https://d2cc5bro5bu049.cloudfront.net/85526/26603640/tile.jpg',43.062713,-89.399960,500,, '1 BR',410 W Shore Dr,,yes,no,no,no,no,no,no,no,no,no,yes
744284,'https://d2cc5bro5bu049.cloudfront.net/18135/7744294/tile.jpg',43.074700,-89.394067,745,1170, 'Studio - 2 BR',509 State St.,6082730228,yes,no,no,yes,yes,no,yes,yes,no,no,yes
742904,'https://d2cc5bro5bu049.cloudfront.net/18135/8295457/tile.jpg',43.074545,-89.394056,710,, 'Studio',414 W Gilman St,6085200581,yes,no,no,yes,yes,no,yes,yes,no,no,yes
760686,'https://d2cc5bro5bu049.cloudfront.net/18135/7725426/tile.jpg',43.074340,-89.394395,1110,, '2 BR',424 W Gilman St,6082730228,yes,no,no,yes,yes,no,yes,yes,no,no,yes
368,'https://d2cc5bro5bu049.cloudfront.net/162/27697627/tile.jpg',43.069288,-89.389334,1425,, '3 BR',451 W Main St,,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
740804,'https://d2cc5bro5bu049.cloudfront.net/15875/21453678/tile.jpg',43.063446,-89.418825,600,1275, 'Studio - 2 BR',2005 Monroe St,6082414449,yes,no,no,no,no,no,yes,yes,no,yes,yes
740796,'https://d2cc5bro5bu049.cloudfront.net/15875/6985858/tile.jpg',43.077046,-89.379528,1175,1185, '2 BR',17 S Hancock St,6082414449,no,no,no,yes,yes,no,no,yes,no,no,no
740985,'https://d2cc5bro5bu049.cloudfront.net/18492/6342365/tile.jpg',43.070690,-89.393399,1995,, '3 BR',533 W Dayton St,6082558633,no,no,no,yes,yes,no,yes,yes,no,no,yes
741049,'https://d2cc5bro5bu049.cloudfront.net/18492/9350432/tile.jpg',43.075504,-89.388951,745,1895, '1 - 4 BR',118 W Johnson St,6082558633,yes,no,no,no,yes,no,yes,yes,no,no,yes
740864,'https://d2cc5bro5bu049.cloudfront.net/20377/7695533/tile.jpg',43.077618,-89.385393,1540,, '3 BR',217 N Pinckney St,6082518888,yes,no,yes,yes,yes,no,no,yes,no,no,no
740780,'https://d2cc5bro5bu049.cloudfront.net/20377/10992778/tile.jpg',43.075660,-89.391476,1160,, '2 BR',414 N Henry St,6082518888,yes,no,no,no,yes,no,yes,yes,no,no,yes
741218,'https://d2cc5bro5bu049.cloudfront.net/15264/6342469/tile.jpg',43.070914,-89.390141,1800,, '3 BR',430 W. Washington Avenue,6082571000,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
741224,'https://d2cc5bro5bu049.cloudfront.net/20377/7695534/tile.jpg',43.077567,-89.385495,830,, '1 BR',219 N Pinckney St,6082518888,yes,no,yes,yes,yes,no,no,yes,no,no,no
741223,'https://d2cc5bro5bu049.cloudfront.net/15875/6342477/tile.jpg',43.076094,-89.377625,995,, '1 BR',134 S Franklin St,6082414449,yes,no,no,yes,yes,no,no,yes,no,no,no
741015,'https://d2cc5bro5bu049.cloudfront.net/18492/24394156/tile.jpg',43.076091,-89.392086,1185,, '2 BR',504 N Henry St,6082558633,yes,no,no,no,yes,no,yes,yes,no,no,yes
741112,'https://d2cc5bro5bu049.cloudfront.net/20377/10992780/tile.jpg',43.077252,-89.384909,1640,1750, '3 - 5 BR',201 N Pinckney St,6082518888,no,no,yes,yes,yes,no,no,yes,no,no,no
741528,'https://d2cc5bro5bu049.cloudfront.net/20377/10992784/tile.jpg',43.077478,-89.384856,1755,2080, '4 - 5 BR',104 E Dayton St,6082518888,no,no,yes,yes,yes,no,no,yes,no,no,no
741824,'https://d2cc5bro5bu049.cloudfront.net/16972/19376597/tile.jpg',43.068629,-89.390200,1595,, '4 BR',523 W Main St,6086953937,no,no,no,yes,yes,no,yes,yes,no,no,yes
741835,'https://d2cc5bro5bu049.cloudfront.net/18492/9350446/tile.jpg',43.081336,-89.380087,1660,, '3 BR',639 E Johnson St,6082558633,no,no,no,yes,yes,no,no,yes,no,no,no
742004,'https://d2cc5bro5bu049.cloudfront.net/15264/6342753/tile.jpg',43.083187,-89.363887,925,, '1 BR',1203 Williamson Street,6082571000,yes,no,no,no,no,no,no,no,no,no,no
741627,'https://d2cc5bro5bu049.cloudfront.net/20377/10992792/tile.jpg',43.077316,-89.384995,990,1760, '2 - 4 BR',205 N Pinckney St,6082518888,yes,no,yes,yes,yes,no,no,yes,no,no,no
742405,'https://d2cc5bro5bu049.cloudfront.net/13893/6342083/tile.jpg',43.071391,-89.443309,1085,1605, '1 - 3 BR',3205 Stevens St,6082312300,no,no,no,no,no,no,yes,yes,no,no,no
742874,'https://d2cc5bro5bu049.cloudfront.net/12695/21772260/tile.jpg',43.083561,-89.377844,1200,, '2 BR',808 E Johnson St,6082573200,yes,no,no,no,yes,no,yes,yes,no,no,no
743286,'https://d2cc5bro5bu049.cloudfront.net/12339/17820269/tile.jpg',43.070864,-89.414624,3200,, '5 BR',137 Lathrop St,6085167028,yes,no,no,no,yes,no,no,yes,yes,yes,yes
743278,'https://d2cc5bro5bu049.cloudfront.net/16972/6342693/tile.jpg',43.068540,-89.390034,1095,, '3 BR',521 W Main St,6086953937,no,no,no,yes,yes,no,yes,yes,no,no,yes
743272,'https://d2cc5bro5bu049.cloudfront.net/16972/6343141/tile.jpg',43.066055,-89.406917,2995,, '6 BR',111 S Orchard St,6086953937,no,no,no,no,yes,no,no,no,no,yes,yes
743732,'https://d2cc5bro5bu049.cloudfront.net/12231/6343313/tile.jpg',43.079628,-89.382651,1795,4645, '4 - 8+ BR',407 E Johnson St,6082220365,no,no,no,yes,yes,no,no,yes,no,no,no
743735,'https://d2cc5bro5bu049.cloudfront.net/12231/6343314/tile.jpg',43.079755,-89.382470,1850,, '4 BR',411 E Johnson St,6082220365,no,no,no,yes,yes,no,no,yes,no,no,no
743928,'https://d2cc5bro5bu049.cloudfront.net/15264/6343372/tile.jpg',43.078156,-89.380297,1240,, '2 BR',12 N. Franklin Street,6082571000,no,no,yes,yes,yes,no,no,yes,no,no,no
744671,'https://d2cc5bro5bu049.cloudfront.net/14366/9792436/tile.jpg',43.075963,-89.395580,260,545, '7 BR',Phos House,6084421827,no,yes,no,yes,yes,no,yes,yes,no,yes,yes
747396,'https://d2cc5bro5bu049.cloudfront.net/12231/17149397/tile.jpg',43.079971,-89.382570,1550,, '3 BR',417 E Johnson St,6082220365,no,no,no,yes,yes,no,no,yes,no,no,no
747091,'https://d2cc5bro5bu049.cloudfront.net/15264/6343879/tile.jpg',43.078251,-89.380066,1460,, '3 BR',10 N. Franklin Street,6082571000,no,no,yes,yes,yes,no,no,yes,no,no,no
747100,'https://d2cc5bro5bu049.cloudfront.net/16972/6343885/tile.jpg',43.087338,-89.371396,1395,, '3 BR',1129 E Johnson St,6086953937,yes,no,no,no,no,no,no,yes,no,no,no
749118,'https://d2cc5bro5bu049.cloudfront.net/15264/6343879/tile.jpg',43.078074,-89.380231,1460,, '3 BR',8 N. Franklin Street,6082571000,no,no,yes,yes,yes,no,no,yes,no,no,no
750176,'https://d2cc5bro5bu049.cloudfront.net/15264/6344180/tile.jpg',43.083897,-89.377010,1300,, '2 BR',830 E. Johnson Street,6082571000,no,no,no,no,yes,no,yes,yes,no,no,no
750785,'https://d2cc5bro5bu049.cloudfront.net/17205/6344659/tile.jpg',43.061035,-89.408773,2950,, '5 BR',525 S Randall Ave,6083341844,no,no,no,no,no,no,no,no,no,yes,yes
760558,'https://d2cc5bro5bu049.cloudfront.net/19664/16175586/tile.jpg',43.069534,-89.390668,5000,, '8+ BR',511 W Washington Ave,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
760519,'https://d2cc5bro5bu049.cloudfront.net/19510/6416596/tile.jpg',43.076957,-89.396029,800,1950, 'Studio - 2 BR',The Surf Studio,6082136908,no,no,no,yes,yes,no,yes,yes,no,yes,yes
760586,'https://d2cc5bro5bu049.cloudfront.net/19664/10318654/tile.jpg',43.069732,-89.390589,2200,, '4 BR',503 W Washington Ave,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
760564,'https://d2cc5bro5bu049.cloudfront.net/19498/24525710/tile.png',43.078036,-89.382372,1195,1995, '2 - 4 BR',105 N Butler,6085757744,no,no,yes,yes,yes,no,no,yes,no,no,no
760814,'https://d2cc5bro5bu049.cloudfront.net/19631/26599874/tile.jpg',43.064912,-89.393865,750,, '1 BR',729 Clark Ct,6086097993,no,no,no,no,yes,no,no,yes,no,no,yes
761201,'https://d2cc5bro5bu049.cloudfront.net/19637/6418305/tile.jpg',43.079060,-89.383357,610,650, 'Studio',311 E Johnson St,6082511960,yes,no,no,yes,yes,no,no,yes,no,no,no
761258,'https://d2cc5bro5bu049.cloudfront.net/19639/14325954/tile.jpg',43.065509,-89.410617,1000,1400, '1 - 2 BR',Oakland Apartments,6082415777,no,no,no,no,no,no,no,yes,no,yes,yes
761213,'https://d2cc5bro5bu049.cloudfront.net/19889/9496425/tile.jpg',43.067248,-89.388175,2145,, '5 BR',519 House,6082848483,no,no,no,yes,yes,no,no,yes,no,no,yes
761428,'https://d2cc5bro5bu049.cloudfront.net/19564/26606889/tile.png',43.072660,-89.414173,1995,, '3 BR',306 N Breese Terrace Apartments,6082355931,yes,no,no,no,yes,no,no,yes,yes,yes,yes
761505,'https://d2cc5bro5bu049.cloudfront.net/19510/18720288/tile.jpg',43.076745,-89.395538,0,1700, '2 BR',Surfside,6082136908,no,no,no,yes,yes,no,yes,yes,no,yes,yes
761965,'https://d2cc5bro5bu049.cloudfront.net/19564/23374891/tile.jpeg',43.030596,-89.473018,1995,, '4 BR',5409 Denton Place,6082355931,no,no,no,no,no,no,no,no,no,no,no
762508,'https://d2cc5bro5bu049.cloudfront.net/20377/7695530/tile.jpg',43.077751,-89.378047,1100,1600, '2 - 4 BR',522 E Main St,6082518888,yes,no,no,yes,yes,no,no,yes,no,no,no
762676,'https://d2cc5bro5bu049.cloudfront.net/19941/7027537/tile.jpg',43.067689,-89.388209,610,, 'Studio',512 W Wilson Street Apartments,6087724356,no,no,no,yes,yes,no,no,yes,no,no,yes
763409,'https://d2cc5bro5bu049.cloudfront.net/19564/23375052/tile.jpeg',43.072736,-89.414193,1995,, '3 BR',308 North Breese Terrace Apartments,6082355931,yes,no,no,no,yes,no,no,yes,yes,yes,yes
763037,'https://d2cc5bro5bu049.cloudfront.net/20033/6417094/tile.jpg',43.068741,-89.388529,745,, '1 BR',452 W Doty St,6082568391,yes,no,no,yes,yes,no,yes,yes,no,no,yes
763085,'https://d2cc5bro5bu049.cloudfront.net/19898/7175360/tile.jpg',43.072411,-89.394306,510,585, '1 BR',Conklin Place,6082567368,no,no,no,yes,yes,no,yes,yes,no,no,yes
763536,'https://d2cc5bro5bu049.cloudfront.net/19664/6419610/tile.jpg',43.069939,-89.389962,4000,, '8+ BR',7/9 S Bassett St,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
763267,'https://d2cc5bro5bu049.cloudfront.net/19528/6418754/tile.jpg',43.070061,-89.407489,320,495, '1 BR',Campus House,,no,no,no,no,yes,no,no,no,yes,yes,yes
763418,'https://d2cc5bro5bu049.cloudfront.net/19664/6419665/tile.jpg',43.069736,-89.389831,5100,, '8+ BR',15/17 S Bassett St,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
763874,'https://d2cc5bro5bu049.cloudfront.net/19751/6419500/tile.jpg',43.076109,-89.390359,300,400, '8+ BR',Rochdale International Co-op,6082559260,no,no,no,no,yes,no,yes,yes,no,no,yes
764936,'https://d2cc5bro5bu049.cloudfront.net/19889/8324702/tile.jpg',43.067348,-89.387835,740,1125, 'Studio - 2 BR',Diplomat Apartments,6082848483,no,no,no,yes,yes,no,no,yes,no,no,yes
765497,'https://d2cc5bro5bu049.cloudfront.net/19664/16226875/tile.jpg',43.070696,-89.388433,3400,, '6 BR',20 S Broom St,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
766063,'https://d2cc5bro5bu049.cloudfront.net/19581/6418673/tile.jpg',43.078735,-89.383414,1800,, '1 BR',143 N Butler St-2,,yes,no,no,yes,yes,no,no,yes,no,no,no
766632,'https://d2cc5bro5bu049.cloudfront.net/19889/8323732/tile.jpg',43.068641,-89.389085,1295,1475, '3 BR',120 S Bassett St,6082848483,yes,no,no,yes,yes,no,yes,yes,no,no,yes
766900,'https://d2cc5bro5bu049.cloudfront.net/19664/10377400/tile.jpg',43.066208,-89.406473,0,, '5 BR',1221 Milton St,6082560525,no,no,no,no,yes,no,no,no,no,yes,yes
766769,'https://d2cc5bro5bu049.cloudfront.net/19664/17636278/tile.jpg',43.069981,-89.390498,980,, '2 BR',3 S Bassett St,6082560525,yes,no,yes,yes,yes,no,yes,yes,no,no,yes
767364,'https://d2cc5bro5bu049.cloudfront.net/19535/10993439/tile.jpg',43.071457,-89.401412,950,, '2 BR',Steven J. Apartments,6082195345,yes,yes,yes,yes,yes,no,yes,yes,no,yes,yes
768183,'https://d2cc5bro5bu049.cloudfront.net/19664/6417446/tile.jpg',43.066999,-89.409249,0,, '7 BR',20 S Randall Ave,6082560525,yes,no,no,no,yes,no,no,yes,no,yes,yes
767453,'https://d2cc5bro5bu049.cloudfront.net/19572/6624475/tile.jpeg',43.066610,-89.413322,1775,, '3 BR',1608 Madison St,6088488905,yes,no,no,no,no,no,no,yes,no,yes,yes
3221378,'https://d2cc5bro5bu049.cloudfront.net/15875/26855291/tile.jpg',43.069673,-89.385690,895,, '1 BR',342 W Wilson St #1,6082414449,yes,no,no,yes,yes,no,no,yes,no,no,no
3244795,'https://d2cc5bro5bu049.cloudfront.net/15875/27160869/tile.jpg',43.069755,-89.385834,1500,, '2 BR',340 W Wilson St,6082414449,yes,no,no,yes,yes,no,no,yes,no,no,no
3244797,'https://d2cc5bro5bu049.cloudfront.net/15875/27160890/tile.png',43.069995,-89.386461,1265,, '2 BR',345 W Doty St,6082414449,yes,no,no,yes,yes,no,no,yes,no,no,yes
2968424,'https://d2cc5bro5bu049.cloudfront.net/15875/24174357/tile.jpg',43.091262,-89.350183,1125,, '2 BR',2117 Center Ave,6082414449,no,no,no,yes,yes,no,no,no,no,no,no
1285636,'https://d2cc5bro5bu049.cloudfront.net/127/10926693/tile.jpg',43.061443,-89.402179,1290,, '2 BR',515-517 S Brooks,6082553933,no,no,no,no,no,no,no,no,no,no,yes
742153,'https://d2cc5bro5bu049.cloudfront.net/15264/6342794/tile.jpg',43.086743,-89.374299,1750,, '3 BR',1025 E. Gorham Street,6082571000,no,no,no,no,no,no,no,yes,no,no,no
1748511,'https://d2cc5bro5bu049.cloudfront.net/66684/18720463/tile.jpg',43.085303,-89.360445,700,, '1 BR',414 S Dickinson St,6083342316,yes,no,no,no,yes,no,no,no,no,no,no
1066743,'https://d2cc5bro5bu049.cloudfront.net/14435/16877235/tile.jpg',43.080673,-89.378354,1200,, '3 BR',656 E. Mifflin Street,6085569844,no,no,no,no,yes,no,yes,yes,no,no,no
742927,'https://d2cc5bro5bu049.cloudfront.net/16364/27017716/tile.jpeg',43.064527,-89.406683,2675,, '5 BR',1224 Chandler St,6082205493,no,no,no,no,yes,no,no,no,no,yes,yes
3318469,'https://d2cc5bro5bu049.cloudfront.net/16180/28124340/tile.jpeg',43.091150,-89.342519,2400,, '4 BR',540 Elmside Blvd,6082442187,no,no,no,yes,yes,no,no,no,no,no,no
746875,'https://d2cc5bro5bu049.cloudfront.net/15264/6343818/tile.jpg',43.077738,-89.380337,780,, '1 BR',406 E Washington Avenue,6082571000,no,no,yes,yes,yes,no,no,yes,no,no,no
3334184,'https://d2cc5bro5bu049.cloudfront.net/15949/28244539/tile.jpg',43.089453,-89.367757,1400,, '1 BR',1320 E Dayton Street,6084671381,no,no,no,no,yes,no,no,no,no,no,no
3324044,'https://d2cc5bro5bu049.cloudfront.net/87748/28275600/tile.jpg',43.077859,-89.393312,425,475, '8+ BR',150 Iota Court,5072618815,no,no,no,no,yes,no,no,yes,no,no,yes
760670,'https://d2cc5bro5bu049.cloudfront.net/19833/6416731/tile.jpg',43.061443,-89.426947,1950,, '3 BR',Single Family Home Near Sw Bike Path,,yes,no,no,no,no,no,no,no,no,no,yes
1262142,'https://d2cc5bro5bu049.cloudfront.net/127/10659488/tile.jpg',43.068927,-89.403413,1725,, '2 BR',1020 Fahrenbrook Court,6082553933,yes,no,no,yes,yes,no,no,yes,no,yes,yes
3339569,'https://d2cc5bro5bu049.cloudfront.net/88047/28313453/tile.jpeg',43.070761,-89.402539,750,, '4 BR',1001 W Dayton St- Dayton House,8472121305,no,yes,yes,yes,yes,no,no,yes,no,yes,yes
3339890,'https://d2cc5bro5bu049.cloudfront.net/19898/28318098/tile.jpg',43.072346,-89.393959,460,, '3 BR',308 North Bassett Street,6082567368,no,no,no,yes,yes,no,yes,yes,no,no,yes
1579440,'https://d2cc5bro5bu049.cloudfront.net/64519/28337618/tile.png',43.065606,-89.415664,1290,, '2 BR',1717 Monroe St,6083545015,yes,no,no,no,no,no,yes,yes,no,yes,yes
3283687,'https://d2cc5bro5bu049.cloudfront.net/87048/28150386/tile.jpeg',43.073798,-89.418074,840,1275, '1 - 2 BR',1904 Birge Terrace,6082205493,yes,yes,no,yes,yes,no,no,yes,yes,yes,yes
740890,'https://d2cc5bro5bu049.cloudfront.net/14634/11929139/tile.jpg',43.070752,-89.385256,1350,, '3 BR',307 W Doty St,6085766964,yes,no,no,yes,yes,no,no,yes,no,no,no
760653,'https://d2cc5bro5bu049.cloudfront.net/19681/10695796/tile.jpg',43.069507,-89.416287,500,, '4 BR',1720 Van Hise Ave,6086988784,no,no,no,no,yes,no,no,yes,yes,yes,yes
761176,'https://d2cc5bro5bu049.cloudfront.net/19761/6417282/tile.jpg',43.065847,-89.405157,1794,4680, '3 - 8+ BR',1125 St. James Ct,9202061768,no,no,no,no,yes,no,no,no,no,yes,yes
761716,'https://d2cc5bro5bu049.cloudfront.net/19687/27668009/tile.png',43.074274,-89.441944,1095,, '1 BR',3010 Harvey St,6088388002,no,no,no,no,no,no,yes,yes,no,no,no
760924,'https://d2cc5bro5bu049.cloudfront.net/19759/27106962/tile.jpg',43.070457,-89.388477,860,, '1 BR',412 W Main Street,6085166865,no,no,yes,yes,yes,no,yes,yes,no,no,yes
764299,'https://d2cc5bro5bu049.cloudfront.net/19498/6418711/tile.jpg',43.078152,-89.382616,1695,1725, '3 BR',113 N Butler St,6085757744,no,no,yes,yes,yes,no,no,yes,no,no,no
761098,'https://d2cc5bro5bu049.cloudfront.net/19639/14325606/tile.jpg',43.065529,-89.410059,825,1400, '1 - 2 BR',Mound Street Apartments,6082415777,no,no,no,no,no,no,no,yes,no,yes,yes
