Longitude,Latitude,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,Route,primary_street,address_range,cross_location
-89.31095118,43.08802046,7901,7243,7243,Atlas & Argosy (NB),This stop (#7243) is northbound on the 601 block of Atlas Ave nearside Argosy Ct,43.088018,-89.310952,35,Atlas,601,Argosy
-89.30255019,43.08404646,7902,7245,7245,Cottage Grove & Acewood (EB),This stop (#7245) is eastbound on the 4601 block of Cottage Grove Rd farside Acewood Blvd,43.084044,-89.302551,35,Cottage Grove,4601,Acewood
-89.31377721,43.07366244,7903,7247,7247,Buckeye & Turner (EB),This stop (#7247) is eastbound on the 4801 block of Buckeye Rd farside Turner Ave,43.07366,-89.313778,39,Buckeye,4801,Turner
-89.30142515,43.09892548,7904,7248,7248,Milwaukee & Swanton (WB),This stop (#7248) is westbound on the 4700 block of Milwaukee St nearside Swanton Rd,43.098923,-89.301426,"32, 33",Milwaukee,4700,Swanton
-89.28279121,43.07383848,7905,7255,7255,S Thompson & E Buckeye (NB),This stop (#7255) is northbound on the 1701 block of Thompson Dr (s) farside Buckeye Rd (e),43.073836,-89.282792,"32, 35",S Thompson,1701,E Buckeye
-89.27691918,43.0895355,7906,7258,7258,North Star & Copernicus (SB),This stop (#7258) is southbound on the 620 block of North Star Dr opposite Copernicus Way,43.089533,-89.27692,33,North Star,620,Copernicus
-89.31546725,43.05863243,7907,7260,7260,Tompkins & Herro (WB),This stop (#7260) is westbound on the 998 block of Tompkins Dr farside Herro Ln,43.05863,-89.315468,38,Tompkins,998,Herro
-89.28675819,43.08427348,7908,7263,7263,Cottage Grove & S Thompson (EB),This stop (#7263) is eastbound on the 5499 block of Cottage Grove Rd nearside Thompson Dr (s),43.084271,-89.286759,"32, 33, 35",Cottage Grove,5499,S Thompson
-89.26113318,43.09173752,7909,7269,7269,Wyalusing & Aztalan (NB),This stop (#7269) is northbound on the 521 block of Wyalusing Dr nearside Aztalan Dr,43.091735,-89.261134,33,Wyalusing,521,Aztalan
-89.32293425,43.05849442,7910,7272,7272,Tompkins & Alder (WB),This stop (#7272) is westbound on the 300 block of Tompkins Dr nearside Alder Rd,43.058492,-89.322935,38,Tompkins,300,Alder
-89.30854223,43.06675544,7911,7277,7277,Helgesen & S Stoughton E (EB),This stop (#7277) is eastbound on the 4401 block of Helgesen Dr farside S Stoughton Frontage (e),43.066753,-89.308543,"37, 39",Helgesen,4401,S Stoughton E
-89.3032712,43.08086946,7912,7282,7282,Acewood & Leo (SB),This stop (#7282) is southbound on the 1198 block of Acewood Blvd nearside Leo Dr,43.080867,-89.303272,"32, 35",Acewood,1198,Leo
-89.31278925,43.05845943,7913,7287,7287,Tompkins & Maher (EB),This stop (#7287) is eastbound on the 1199 block of Tompkins Dr nearside Maher Ave,43.058457,-89.31279,38,Tompkins,1199,Maher
-89.32741118,43.08749644,7914,7296,7296,Atwood & Margaret (SB),This stop (#7296) is southbound on the 3701 block of Atwood Ave nearside Margaret St,43.087494,-89.327412,"16, 31, 37, 38",Atwood,3701,Margaret
-89.29745324,43.06252845,7915,7302,7302,Pflaum & Daniels (WB),This stop (#7302) is westbound on the 4900 block of Pflaum Rd nearside Daniels St,43.062526,-89.297454,31,Pflaum,4900,Daniels
-89.31648318,43.08796245,7916,7306,7306,Dempsey & Rockwell (SB),This stop (#7306) is southbound on the 748 block of Dempsey Rd nearside Rockwell Dr,43.08796,-89.316484,"38, 39",Dempsey,748,Rockwell
-89.28887816,43.09874349,7917,7310,7310,S Thompson & Milwaukee (SB),This stop (#7310) is southbound on the 2 block of Thompson Dr (s) farside Milwaukee St,43.098741,-89.288879,"32, 33",S Thompson,2,Milwaukee
-89.30289218,43.08627647,7918,7313,7313,Acewood & Martha (NB),This stop (#7313) is northbound on the 899 block of Acewood Blvd farside Martha Ln,43.086274,-89.302893,"32, 35",Acewood,899,Martha
-89.26655119,43.08770651,7919,7319,7319,Sprecher & Wyalusing (NB),This stop (#7319) is northbound on the 801 block of Sprecher Rd nearside Wyalusing Dr,43.087704,-89.266552,33,Sprecher,801,Wyalusing
-89.27656621,43.07541649,7920,7320,7320,Cottontail & Dell (SB),This stop (#7320) is southbound on the 6000 block of Cottontail Trl farside Dell Dr,43.075414,-89.276567,35,Cottontail,6000,Dell
-89.29187821,43.07352547,7921,7324,7324,E Buckeye & Vondron (WB),This stop (#7324) is westbound on the 5198 block of Buckeye Rd (e) farside Vondron Rd,43.073523,-89.291879,39,E Buckeye,5198,Vondron
-89.28178522,43.07072248,7922,7325,7325,S Thompson & Rustic Wood (NB),This stop (#7325) is northbound on the 1999 block of Thompson Dr (s) farside Rustic Woods Ct,43.07072,-89.281786,35,S Thompson,1999,Rustic Wood
-89.26199817,43.09689553,7923,7326,7326,Wyalusing & Summertown (SB),This stop (#7326) is southbound on the 228 block of Wyalusing Dr nearside Summertown Dr,43.096893,-89.261999,33,Wyalusing,228,Summertown
-89.31449321,43.07394944,7924,7328,7328,Buckeye & Turner (WB),This stop (#7328) is westbound on the 4798 block of Buckeye Rd farside Turner Ave,43.073947,-89.314494,"16, 38",Buckeye,4798,Turner
-89.29364525,43.05942745,7925,7331,7331,Agriculture & Dairy (NB),This stop (#7331) is northbound on the 2701 block of Agriculture Dr nearside Dairy Dr,43.059425,-89.293646,"31, 39",Agriculture,2701,Dairy
-89.28255722,43.07346248,7926,7333,7333,E Buckeye & S Thompson (EB),This stop (#7333) is eastbound on the 5701 block of Buckeye Rd (e) farside Thompson Dr (s),43.07346,-89.282558,35,E Buckeye,5701,S Thompson
-89.32012019,43.08365944,7927,7341,7341,Cottage Grove & Drexel (EB),This stop (#7341) is eastbound on the 401 block of Cottage Grove Rd farside Drexel Ave,43.083657,-89.320121,"37, 38",Cottage Grove,401,Drexel
-89.29983421,43.07683746,7928,7343,7343,Starker & Angel Crest (EB),This stop (#7343) is eastbound on the 4799 block of Starker Ave nearside Angel Crest Way,43.076835,-89.299835,"32, 35",Starker,4799,Angel Crest
-89.31443722,43.07006344,7929,7348,7348,Turner & Ruth (SB),This stop (#7348) is southbound on the 4898 block of Turner Ave nearside Ruth St,43.070061,-89.314438,"16, 38",Turner,4898,Ruth
-89.31131424,43.06214743,7930,7351,7351,Pflaum & Camden (EB),This stop (#7351) is eastbound on the 1301 block of Pflaum Rd farside Camden Rd,43.062145,-89.311315,31,Pflaum,1301,Camden
-89.29286418,43.08719848,7931,7365,7365,Merryturn & Queensbridge (NB),This stop (#7365) is northbound on the 899 block of Merryturn Rd farside Queensbridge Rd,43.087196,-89.292865,"32, 33",Merryturn,899,Queensbridge
-89.30261618,43.08843347,7932,7369,7369,Acewood & Goldfinch (NB),This stop (#7369) is northbound on the 701 block of Acewood Blvd nearside Goldfinch Dr,43.088431,-89.302617,"32, 35",Acewood,701,Goldfinch
-89.27567616,43.09915051,7933,7371,7371,Milwaukee & North Star (EB),This stop (#7371) is eastbound on the 6101 block of Milwaukee St farside North Star Dr,43.099148,-89.275677,33,Milwaukee,6101,North Star
-89.31640319,43.08362945,7934,7374,7374,Dempsey & Cottage Grove (SB),This stop (#7374) is southbound on the 3900 block of Dempsey Rd farside Cottage Grove Rd,43.083627,-89.316404,"38, 39",Dempsey,3900,Cottage Grove
-89.27258018,43.09149151,7935,7377,7377,Dominion & Galileo (EB),This stop (#7377) is eastbound on the 6201 block of Dominion Dr farside Galileo Dr,43.091489,-89.272581,33,Dominion,6201,Galileo
-89.32580818,43.08600944,7936,7379,7379,Atwood & Olbrich (NB),This stop (#7379) is northbound on the 3800 block of Atwood Ave nearside Olbrich Ave,43.086007,-89.325809,"16, 31, 37, 38",Atwood,3800,Olbrich
-89.29673216,43.09879648,7937,7381,7381,Milwaukee & Daffodil (EB),This stop (#7381) is eastbound on the 5001 block of Milwaukee St farside Daffodil Ln,43.098794,-89.296733,"32, 33",Milwaukee,5001,Daffodil
-89.31010724,43.06109844,7938,7384,7384,S Stoughton W & Pflaum (SB),This stop (#7384) is southbound on the 2500 block of S Stoughton Frontage (w) farside Pflaum Rd,43.061096,-89.310108,"37, 38",S Stoughton W,2500,Pflaum
-89.29148726,43.05194045,7939,7385,7385,Agriculture & Femrite (NB),This stop (#7385) is northbound on the 3201 block of Agriculture Dr farside Femrite Dr,43.051938,-89.291488,31,Agriculture,3201,Femrite
-89.3235942,43.07991944,7940,7388,7388,Buckeye & Monona (WB),This stop (#7388) is westbound on the 4100 block of Buckeye Rd nearside Monona Dr,43.079917,-89.323595,16,Buckeye,4100,Monona
-89.30281024,43.06228244,7941,7391,7391,Pflaum & Advance (EB),This stop (#7391) is eastbound on the 4701 block of Pflaum Rd farside Advance Rd,43.06228,-89.302811,"31, 39",Pflaum,4701,Advance
-89.29969719,43.08444747,7942,7392,7392,Cottage Grove & Flora (WB),This stop (#7392) is westbound on the 4798 block of Cottage Grove Rd farside Flora Ln,43.084445,-89.299698,35,Cottage Grove,4798,Flora
-89.31792415,43.09840246,7943,7398,7398,Milwaukee & Dempsey (WB),This stop (#7398) is westbound on the 3902 block of Milwaukee St farside Dempsey Rd,43.0984,-89.317925,"30, 32, 33, 35, 39",Milwaukee,3902,Dempsey
-89.31609819,43.08157845,7944,7399,7399,Dempsey & Gary (NB),This stop (#7399) is northbound on the 4199 block of Dempsey Rd farside Gary St,43.081576,-89.316099,38,Dempsey,4199,Gary
-89.30732719,43.08429246,7945,7410,7410,Cottage Grove & Atlas (WB),This stop (#7410) is westbound on the 4398 block of Cottage Grove Rd farside Atlas Ave,43.08429,-89.307328,35,Cottage Grove,4398,Atlas
-89.29383824,43.06143245,7946,7412,7412,Agriculture & Pflaum (SB),This stop (#7412) is southbound on the 2600 block of Agriculture Dr farside Pflaum Rd,43.06143,-89.293839,31,Agriculture,2600,Pflaum
-89.27951919,43.08596649,7947,7415,7415,North Star & Sharpsburg (NB),This stop (#7415) is northbound on the 899 block of North Star Dr farside Sharpsburg Dr,43.085964,-89.27952,33,North Star,899,Sharpsburg
-89.27577121,43.07748349,7948,7416,7416,Langley & Cottontail (SB),This stop (#7416) is southbound on the 1500 block of Langley Ln farside Cottontail Trl,43.077481,-89.275772,35,Langley,1500,Cottontail
-89.29137925,43.05665845,7949,7417,7417,Agriculture & World Dairy (NB),This stop (#7417) is northbound on the 2899 block of Agriculture Dr farside World Dairy Dr,43.056656,-89.29138,"31, 39",Agriculture,2899,World Dairy
-89.29383219,43.08452247,7950,7418,7418,Cottage Grove & Inwood (WB),This stop (#7418) is westbound on the 5100 block of Cottage Grove Rd nearside Inwood Way,43.08452,-89.293833,"32, 33, 35",Cottage Grove,5100,Inwood
-89.31615318,43.08584045,7951,7419,7419,Dempsey & Pinney (NB),This stop (#7419) is northbound on the 801 block of Dempsey Rd farside Pinney St,43.085838,-89.316154,38,Dempsey,801,Pinney
-89.26042419,43.08889852,7952,7437,7437,Amnicon & Aztalan (NB),This stop (#7437) is northbound on the 713 block of Amnicon Trl nearside Aztalan Dr,43.088896,-89.260425,33,Amnicon,713,Aztalan
-89.27687018,43.0892855,7953,7443,7443,North Star & Copernicus (NB),This stop (#7443) is northbound on the 621 block of North Star Dr nearside Copernicus Way,43.089283,-89.276871,33,North Star,621,Copernicus
-89.31677617,43.09040645,7954,7446,7446,Dennett & Dempsey (WB),This stop (#7446) is westbound on the 3998 block of Dennett Dr farside Dempsey Rd,43.090404,-89.316777,38,Dennett,3998,Dempsey
-89.29091617,43.09202149,7955,7447,7447,Merryturn & Retana (NB),This stop (#7447) is northbound on the 401 block of Merryturn Rd nearside Retana Dr,43.092019,-89.290917,"32, 33",Merryturn,401,Retana
-89.29387925,43.05925745,7956,7458,7458,Agriculture & Dairy (SB),This stop (#7458) is southbound on the 2700 block of Agriculture Dr farside Dairy Dr,43.059255,-89.29388,31,Agriculture,2700,Dairy
-89.31678619,43.08398745,7957,7460,7460,Cottage Grove & Dempsey (WB),This stop (#7460) is westbound on the 598 block of Cottage Grove Rd farside Dempsey Rd,43.083985,-89.316787,"37, 38",Cottage Grove,598,Dempsey
-89.28816416,43.09746249,7958,7465,7465,Severn & S Thompson (EB),This stop (#7465) is eastbound on the 5499 block of Severn Way nearside Thompson Dr (s),43.09746,-89.288165,"32, 33",Severn,5499,S Thompson
-89.32170317,43.09033045,7959,7466,7466,Dennett & Ring (WB),This stop (#7466) is westbound on the 3700 block of Dennett Dr nearside Ring St,43.090328,-89.321704,38,Dennett,3700,Ring
-89.29279216,43.09906049,7960,7470,7470,Milwaukee & Kurt (WB),This stop (#7470) is westbound on the 5200 block of Milwaukee St nearside Kurt Dr,43.099058,-89.292793,"32, 33",Milwaukee,5200,Kurt
-89.29541319,43.08416547,7961,7471,7471,Cottage Grove & Meadowlark (EB),This stop (#7471) is eastbound on the 5001 block of Cottage Grove Rd farside Meadowlark Dr,43.084163,-89.295414,35,Cottage Grove,5001,Meadowlark
-89.3162492,43.07943944,7962,7475,7475,Davies & Maher (EB),This stop (#7475) is eastbound on the 499 block of Davies St nearside Maher Ave,43.079437,-89.31625,38,Davies,499,Maher
-89.29100121,43.07332847,7963,7479,7479,E Buckeye & Vondron (EB),This stop (#7479) is eastbound on the 5201 block of Buckeye Rd (e) farside Vondron Rd,43.073326,-89.291002,32,E Buckeye,5201,Vondron
-89.26367116,43.09974453,7964,7488,7488,Milwaukee & Summertown (WB),This stop (#7488) is westbound on the 6700 block of Milwaukee St nearside Summertown Dr,43.099742,-89.263672,33,Milwaukee,6700,Summertown
-89.30876323,43.06714044,7965,7489,7489,S Stoughton E & Helgesen (NB),This stop (#7489) is northbound on the 2199 block of S Stoughton Frontage (e) farside Helgesen Dr,43.067138,-89.308764,37,S Stoughton E,2199,Helgesen
-89.31639519,43.08136445,7966,7490,7490,Dempsey & Gary (SB),This stop (#7490) is southbound on the 4198 block of Dempsey Rd nearside Gary St,43.081362,-89.316396,"38, 39",Dempsey,4198,Gary
-89.26141316,43.09884653,7967,7492,7492,Wyalusing & Reston Heights (SB),This stop (#7492) is southbound on the 199 block of Wyalusing Dr nearside Reston Heights Dr,43.098844,-89.261414,33,Wyalusing,199,Reston Heights
-89.31308525,43.05867443,7968,7494,7494,Tompkins & Maher (WB),This stop (#7494) is westbound on the 1198 block of Tompkins Dr farside Maher Ave,43.058672,-89.313086,38,Tompkins,1198,Maher
-89.30774724,43.06222444,7969,7499,7499,Pflaum & Seiferth (EB),This stop (#7499) is eastbound on the 4401 block of Pflaum Rd nearside Seiferth Rd,43.062222,-89.307748,"31, 37",Pflaum,4401,Seiferth
-89.28681723,43.06668947,7970,7500,7500,S Thompson & Orlando Bell (WB),This stop (#7500) is westbound on the 2270 block of Thompson Dr (s) adjacent Orlando Bell Park,43.066687,-89.286818,35,S Thompson,2270,Orlando Bell
-89.28728723,43.06656447,7971,7501,7501,S Thompson & Orlando Bell (EB),This stop (#7501) is eastbound on the 2271 block of Thompson Dr (s) opposite Orlando Bell Park,43.066562,-89.287288,35,S Thompson,2271,Orlando Bell
-89.28266221,43.07665848,7972,7507,7507,S Thompson & Grafton (NB),This stop (#7507) is northbound on the 1507 block of Thompson Dr (s) nearside Grafton Rd,43.076656,-89.282663,"32, 35",S Thompson,1507,Grafton
-89.29599421,43.07692347,7973,7513,7513,Starker & Woodvale (EB),This stop (#7513) is eastbound on the 4999 block of Starker Ave nearside Woodvale Dr,43.076921,-89.295995,"32, 35",Starker,4999,Woodvale
-89.31769015,43.09775846,7974,7514,7514,Dempsey & Milwaukee (SB),This stop (#7514) is southbound on the 2 block of Dempsey Rd farside Milwaukee St,43.097756,-89.317691,39,Dempsey,2,Milwaukee
-89.31206724,43.06235343,7975,7520,7520,Pflaum & Camden (WB),This stop (#7520) is westbound on the 1298 block of Pflaum Rd farside Camden Rd,43.062351,-89.312068,31,Pflaum,1298,Camden
-89.31029625,43.05850243,7976,7525,7525,Tompkins & S Stoughton W (EB),This stop (#7525) is eastbound on the 1399 block of Tompkins Dr nearside S Stoughton Frontage (w),43.0585,-89.310297,38,Tompkins,1399,S Stoughton W
-89.27894618,43.0882935,7977,7526,7526,North Star & Orion (SB),This stop (#7526) is southbound on the 738 block of North Star Dr nearside Orion Trl,43.088291,-89.278947,33,North Star,738,Orion
-89.31162717,43.09019646,7978,7527,7527,Atlas & Neptune (NB),This stop (#7527) is northbound on the 501 block of Atlas Ave nearside Neptune Ct,43.090194,-89.311628,35,Atlas,501,Neptune
-89.27489018,43.0912885,7979,7531,7531,North Star & Dominion (NB),This stop (#7531) is northbound on the 501 block of North Star Dr nearside Dominion Dr,43.091286,-89.274891,33,North Star,501,Dominion
-89.29635119,43.08447047,7980,7532,7532,Cottage Grove & Meadowlark (WB),This stop (#7532) is westbound on the 4998 block of Cottage Grove Rd farside Meadowlark Dr,43.084468,-89.296352,35,Cottage Grove,4998,Meadowlark
-89.30711221,43.07321745,7981,7538,7538,E Buckeye & S Stoughton E (WB),This stop (#7538) is westbound on the 4498 block of Buckeye Rd (e) farside S Stoughton Frontage (e),43.073215,-89.307113,"37, 39",E Buckeye,4498,S Stoughton E
-89.28694219,43.08461348,7982,7540,7540,Cottage Grove & S Thompson (WB),This stop (#7540) is westbound on the 5498 block of Cottage Grove Rd farside Thompson Dr (s),43.084611,-89.286943,"32, 33, 35",Cottage Grove,5498,S Thompson
-89.29618621,43.07347646,7983,7544,7544,E Buckeye & Woodvale (WB),This stop (#7544) is westbound on the 4998 block of Buckeye Rd (e) farside Woodvale Dr,43.073474,-89.296187,39,E Buckeye,4998,Woodvale
-89.28835916,43.0989045,7984,7547,7547,Milwaukee & S Thompson (EB),This stop (#7547) is eastbound on the 5401 block of Milwaukee St farside Thompson Dr (s),43.098902,-89.28836,33,Milwaukee,5401,S Thompson
-89.28362123,43.06659647,7985,7550,7550,S Thompson & Forge (WB),This stop (#7550) is westbound on the 2198 block of Thompson Dr (s) nearside Forge Dr,43.066594,-89.283622,35,S Thompson,2198,Forge
-89.29691716,43.09901148,7986,7552,7552,Milwaukee & Daffodil (WB),This stop (#7552) is westbound on the 5000 block of Milwaukee St nearside Daffodil Ln,43.099009,-89.296918,"32, 33",Milwaukee,5000,Daffodil
-89.27528121,43.07585349,7987,7558,7558,Langley & Dell (SB),This stop (#7558) is southbound on the 1598 block of Langley Ln nearside Dell Dr,43.075851,-89.275282,35,Langley,1598,Dell
-89.31799721,43.07521444,7988,7559,7559,Buckeye & Lakeview (EB),This stop (#7559) is eastbound on the 4399 block of Buckeye Rd nearside Lakeview Ave (w),43.075212,-89.317998,"16, 38, 39",Buckeye,4399,Lakeview
-89.26075219,43.08587252,7989,7560,7560,Amnicon & Cottage Grove (SB),This stop (#7560) is southbound on the 910 block of Amnicon Trl nearside Cottage Grove Rd,43.08587,-89.260753,33,Amnicon,910,Cottage Grove
-89.3196732,43.07707844,7990,7567,7567,Davies & Buckeye (EB),This stop (#7567) is eastbound on the 101 block of Davies St farside Buckeye Rd,43.077076,-89.319674,38,Davies,101,Buckeye
-89.29366524,43.06165645,7991,7569,7569,Agriculture & Pflaum (NB),This stop (#7569) is northbound on the 2501 block of Agriculture Dr nearside Pflaum Rd,43.061654,-89.293666,"31, 39",Agriculture,2501,Pflaum
-89.31428321,43.07353744,7992,7578,7578,Turner & Buckeye (SB),This stop (#7578) is southbound on the 4700 block of Turner Ave farside Buckeye Rd,43.073535,-89.314284,"16, 38",Turner,4700,Buckeye
-89.26084417,43.09403852,7993,7581,7581,Wyalusing & Stockbridge (NB),This stop (#7581) is northbound on the 401 block of Wyalusing Dr nearside Stockbridge Dr,43.094036,-89.260845,33,Wyalusing,401,Stockbridge
-89.29128823,43.06525246,7994,7583,7583,Vondron & Mustang (NB),This stop (#7583) is northbound on the 2301 block of Vondron Rd nearside Mustang Way,43.06525,-89.291289,39,Vondron,2301,Mustang
-89.26988316,43.09931352,7995,7587,7587,Milwaukee & Rustic (EB),This stop (#7587) is eastbound on the 6401 block of Milwaukee St farside Rustic Dr,43.099311,-89.269884,33,Milwaukee,6401,Rustic
-89.29317318,43.08713548,7996,7590,7590,Merryturn & Queensbridge (SB),This stop (#7590) is southbound on the 898 block of Merryturn Rd nearside Queensbridge Rd,43.087133,-89.293174,"32, 33",Merryturn,898,Queensbridge
-89.29169821,43.07698147,7997,7601,7601,Starker & Vondron (EB),This stop (#7601) is eastbound on the 5199 block of Starker Ave nearside Vondron Rd,43.076979,-89.291699,"32, 35",Starker,5199,Vondron
-89.29164021,43.07500247,7998,7602,7602,Vondron & Montgomery (SB),This stop (#7602) is southbound on the 1612 block of Vondron Rd farside Montgomery Dr,43.075,-89.291641,"32, 35",Vondron,1612,Montgomery
-89.27624316,43.09934751,7999,7604,7604,Milwaukee & North Star (WB),This stop (#7604) is westbound on the 6098 block of Milwaukee St farside North Star Dr,43.099345,-89.276244,33,Milwaukee,6098,North Star
-89.32363324,43.06190642,8000,7605,7605,Pflaum & Alder (EB),This stop (#7605) is eastbound on the 399 block of Pflaum Rd nearside Alder Rd,43.061904,-89.323634,"16, 31, 38",Pflaum,399,Alder
-89.31588519,43.08379845,8001,7607,7607,Cottage Grove & Dempsey (EB),This stop (#7607) is eastbound on the 599 block of Cottage Grove Rd farside Dempsey Rd,43.083796,-89.315886,37,Cottage Grove,599,Dempsey
-89.30354919,43.08437046,8002,7608,7608,Cottage Grove & Acewood (WB),This stop (#7608) is westbound on the 4598 block of Cottage Grove Rd farside Acewood Blvd,43.084368,-89.30355,35,Cottage Grove,4598,Acewood
-89.28331021,43.07366048,8003,7610,7610,E Buckeye & S Thompson (WB),This stop (#7610) is westbound on the 5698 block of Buckeye Rd (e) farside Thompson Dr (s),43.073658,-89.283311,32,E Buckeye,5698,S Thompson
-89.29799624,43.06230545,8004,7617,7617,Pflaum & Daniels (EB),This stop (#7617) is eastbound on the 4899 block of Pflaum Rd nearside Daniels St,43.062303,-89.297997,"31, 39",Pflaum,4899,Daniels
-89.29950019,43.08409747,8005,7619,7619,Cottage Grove & Flora (EB),This stop (#7619) is eastbound on the 4799 block of Cottage Grove Rd nearside Flora Ln,43.084095,-89.299501,35,Cottage Grove,4799,Flora
-89.26142918,43.09200652,8006,7620,7620,Wyalusing & Aztalan (SB),This stop (#7620) is southbound on the 518 block of Wyalusing Dr nearside Aztalan Dr,43.092004,-89.26143,33,Wyalusing,518,Aztalan
-89.28854716,43.09752549,8007,7624,7624,Severn & S Thompson (WB),This stop (#7624) is westbound on the 5498 block of Severn Way farside Thompson Dr (s),43.097523,-89.288548,"32, 33",Severn,5498,S Thompson
-89.26718418,43.09170951,8008,7628,7628,Dominion & Sprecher (WB),This stop (#7628) is westbound on the 6498 block of Dominion Dr farside Sprecher Rd,43.091707,-89.267185,33,Dominion,6498,Sprecher
-89.30488315,43.09865147,8009,7633,7633,Milwaukee & Milo (EB),This stop (#7633) is eastbound on the 4513 block of Milwaukee St nearside Milo Ln,43.098649,-89.304884,"30, 32, 33, 35",Milwaukee,4513,Milo
-89.31654217,43.09003045,8010,7638,7638,Dempsey & Dennett (SB),This stop (#7638) is southbound on the 500 block of Dempsey Rd farside Dennett Dr,43.090028,-89.316543,"38, 39",Dempsey,500,Dennett
-89.31428924,43.06231043,8011,7640,7640,Turner & Pflaum (SB),This stop (#7640) is southbound on the 5298 block of Turner Ave nearside Pflaum Rd,43.062308,-89.31429,"16, 38",Turner,5298,Pflaum
-89.30821322,43.07129445,8012,7645,7645,S Stoughton E & Dean East (NB),This stop (#7645) is northbound on the 1901 block of S Stoughton Frontage (e) opposite Dean Clinic East,43.071292,-89.308214,37,S Stoughton E,1901,Dean East
-89.31929425,43.05834842,8013,7653,7653,Tompkins & Groveland (EB),This stop (#7653) is eastbound on the 601 block of Tompkins Dr farside Groveland Ter,43.058346,-89.319295,38,Tompkins,601,Groveland
-89.3180532,43.07846444,8014,7658,7658,Davies & Major (WB),This stop (#7658) is westbound on the 300 block of Davies St nearside Major Ave,43.078462,-89.318054,"38, 39",Davies,300,Major
-89.29107523,43.06719546,8015,7661,7661,S Thompson & Vondron (EB),This stop (#7661) is eastbound on the 2299 block of Thompson Dr (s) farside Vondron Rd,43.067193,-89.291076,35,S Thompson,2299,Vondron
-89.30335823,43.06649145,8016,7662,7662,Helgesen & Advance (WB),This stop (#7662) is westbound on the 4698 block of Helgesen Dr farside Advance Rd,43.066489,-89.303359,37,Helgesen,4698,Advance
-89.31425823,43.06616044,8017,7663,7663,Turner & Hob (NB),This stop (#7663) is northbound on the 5101 block of Turner Ave nearside Hob St,43.066158,-89.314259,"16, 38",Turner,5101,Hob
-89.30746324,43.06244844,8018,7668,7668,Pflaum & Seiferth (WB),This stop (#7668) is westbound on the 4420 block of Pflaum Rd nearside Seiferth Rd,43.062446,-89.307464,"31, 37",Pflaum,4420,Seiferth
-89.3163472,43.08011944,8019,7670,7670,Dempsey & Maher (SB),This stop (#7670) is southbound on the 4248 block of Dempsey Rd nearside Maher Ave,43.080117,-89.316348,"38, 39",Dempsey,4248,Maher
-89.32456519,43.08354644,8020,7675,7675,Cottage Grove & Atwood (EB),This stop (#7675) is eastbound on the 101 block of Cottage Grove Rd farside Atwood Ave,43.083544,-89.324566,"37, 38",Cottage Grove,101,Atwood
-89.3177202,43.07841944,8021,7679,7679,Davies & Major (EB),This stop (#7679) is eastbound on the 301 block of Davies St farside Major Ave,43.078417,-89.317721,38,Davies,301,Major
-89.2835452,43.07948848,8022,7680,7680,S Thompson & 1306 (SB),This stop (#7680) is southbound on the 1306 block of Thompson Dr (s) adjacent 1306 S Thompson Driveway,43.079486,-89.283546,"32, 35",S Thompson,1306,1306
-89.31143221,43.07342744,8023,7689,7689,Buckeye & Camden (EB),This stop (#7689) is eastbound on the 5001 block of Buckeye Rd farside Camden Rd,43.073425,-89.311433,39,Buckeye,5001,Camden
-89.31454123,43.06643844,8024,7694,7694,Turner & Hob (SB),This stop (#7694) is southbound on the 5098 block of Turner Ave nearside Hob St,43.066436,-89.314542,"16, 38",Turner,5098,Hob
-89.29203118,43.09032148,8025,7699,7699,Merryturn & Spicebush (NB),This stop (#7699) is northbound on the 601 block of Merryturn Rd nearside Spicebush Ln,43.090319,-89.292032,"32, 33",Merryturn,601,Spicebush
-89.31652617,43.09210745,8026,7706,7706,Dempsey & Paus (SB),This stop (#7706) is southbound on the 298 block of Dempsey Rd nearside Paus St,43.092105,-89.316527,39,Dempsey,298,Paus
-89.31429922,43.07139744,8027,7716,7716,Turner & Allis (SB),This stop (#7716) is southbound on the 4798 block of Turner Ave nearside Allis Ave,43.071395,-89.3143,"16, 38",Turner,4798,Allis
-89.26104317,43.09864053,8028,7717,7717,Wyalusing & Reston Heights (NB),This stop (#7717) is northbound on the 201 block of Wyalusing Dr nearside Reston Heights Dr,43.098638,-89.261044,33,Wyalusing,201,Reston Heights
-89.32030519,43.08386544,8029,7718,7718,Cottage Grove & Drexel (WB),This stop (#7718) is westbound on the 400 block of Cottage Grove Rd nearside Drexel Ave,43.083863,-89.320306,"37, 38",Cottage Grove,400,Drexel
-89.29079716,43.09623849,8030,7723,7723,Merryturn & Sudbury (NB),This stop (#7723) is northbound on the 101 block of Merryturn Rd nearside Sudbury Way,43.096236,-89.290798,"32, 33",Merryturn,101,Sudbury
-89.31419122,43.06974144,8031,7729,7729,Turner & Ruth (NB),This stop (#7729) is northbound on the 4901 block of Turner Ave nearside Ruth St,43.069739,-89.314192,"16, 38",Turner,4901,Ruth
-89.29292318,43.08887248,8032,7733,7733,Merryturn & Kevins (NB),This stop (#7733) is northbound on the 699 block of Merryturn Rd farside Kevins Way,43.08887,-89.292924,"32, 33",Merryturn,699,Kevins
-89.31357715,43.09854246,8033,7734,7734,Milwaukee & Walbridge (WB),This stop (#7734) is westbound on the 4198 block of Milwaukee St farside Walbridge Ave (n),43.09854,-89.313578,"30, 32, 33, 35",Milwaukee,4198,Walbridge
